username,score,comment,created_at,stay_at,hotel_url,review_count
Thanh,10,"{'title': 'Trải nghiệm tuyệt vời, sẽ quay lại nếu có dịp.', 'positive': 'Địa điểm đắc địa, nội thất tiện nghi, ông bà chủ nhiệt tình chu đáo.', 'negative': 'Không có.'}",ngày 1 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Trúc,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': 'KS 5 sao nhưng không có hồ bơi'}",ngày 17 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Minh,"9,0","{'title': 'Khách sạn đẹp và tiện nghi, rất đáng tiền', 'positive': 'Khách sạn mới, tuy của tư nhân nhưng trang thiết bị chất lượng cao và quản lý tốt. Phòng ốc sạch sẽ, ấm cúng và rất thoải mái. Khách sạn ở khu dân cư mới và sát bên shopping mall Vincom, băng qua đường là Coop mart. Ăn sáng ở quán cà phê King, cũng thuộc sở hữu của chủ khách sạn, có thể chọn bún bò/phở bò/phở gà/bánh mì ốp la và các thức uống trong menu.', 'negative': 'Hệ thống nước nóng sử dụng năng lượng mặt trời nhưng bị hư lúc gia đình tôi lưu trú, nên cả hai phòng đều không có nước nóng để tắm. Chủ khách sạn có xin lỗi về sự bất tiện này, tuy nhiên không sửa được ngay vì phải chờ thợ từ nơi khác đến.'}",ngày 29 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Luong,"8,0","{'title': 'Tuyệt vời', 'positive': 'Địa điểm tuyệt voi', 'negative': None}",ngày 23 tháng 7 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Ngân,10,"{'title': 'Rất tuyệt vời', 'positive': 'Cách phục vụ của nhân viên rất tốt. Anh chủ rất nhiệt tình và dễ thương. Thức ăn rất ngon cà phê rất ngon. Khách sạn tuyệt đẹp', 'negative': 'Không có'}",ngày 3 tháng 3 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Quang,"8,0","{'title': 'Rất tốt', 'positive': 'Bữa sáng chưa đa dạng, chưa xứng tầm với mức giá của khách sạn', 'negative': 'Cần có nhiều món ăn hơn, địa điểm tổ chức bữa ăn sáng cần tốt hơn.'}",ngày 25 tháng 2 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Thị,10,"{'title': 'Rất tuyệt vời', 'positive': 'Tuyệt vời! Ks mới, vô cùng nhiệt tình thân thiện, tiện nghi sạch sẽ cao cấp, vị trí ngay trung tâm siêu thị ăn uống rất thuận tiện, chỗ đậu xe hơi thoải mái, ăn sáng và cafe ngon view hồ lớn mát mẻ…Sẽ quay lại và giới thiệu thêm bạn bè mỗi khi ghé Bạc Liêu. Kỳ nghỉ dưỡng rất tuyệt vời tại đây.', 'negative': 'Không có'}",ngày 30 tháng 1 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Nguyen,10,"{'title': 'Wonderful', 'positive': 'Service. Feeling welcome. Helpful staff', 'negative': 'N/a'}",ngày 11 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Bruce,10,"{'title': 'Enjoyed our 2 nights there and staff were so friendly thanks to all', 'positive': 'Very new hotel lovely room great shower bed was great could not fault anything', 'negative': 'Nothing'}",ngày 10 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Tuan,"9,0","{'title': 'Nice to stay in Thien An. I will come back soon.', 'positive': 'Brand new hotel. Excellent design. High class equipment. Very Clean.', 'negative': 'The staff need to have more training about hotel service. Breakfast must be prepared in a better way.'}",ngày 11 tháng 3 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Tr,"9,0","{'title': 'Wonderful', 'positive': 'New, clean, nice, friendly staffs', 'negative': 'Not accept pay by card'}",ngày 9 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Lena,"6,0","{'title': 'Dễ chịu', 'positive': None, 'negative': 'Room Air conditioning is not working properly\nRoom was Hot and we can not sleep all night customer\nService not able to fix it 👎'}",ngày 31 tháng 3 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Xuan,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 7 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Hanh,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 25 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Phi,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 13 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Minh,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 11 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Tuan,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 1 tháng 4 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Aiden,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 28 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Duy,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 23 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Thanhbinh,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 28 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Lan,"9,0","{'title': 'Good location, good service!', 'positive': None, 'negative': None}",ngày 6 tháng 2 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Tee,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 29 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Hong,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 21 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/thien-an-boutique-bac-lieu.vi.html,23
Duyên,10,"{'title': 'Thoải mái', 'positive': 'Anh chị chủ nhiệt tình vui vẻ\nPhòng nghỉ sạch sẽ', 'negative': 'Không có hoá đơn đỏ'}",ngày 16 tháng 11 năm 2023,tháng 10/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Thanh,10,"{'title': 'Xuất sắc', 'positive': 'Nhà nghỉ sạch sẽ, chủ nhiệt tình', 'negative': 'Không có'}",ngày 20 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Nguyen,10,"{'title': 'Yên tĩnh, vừa tiền trong nội thành nơi đây.', 'positive': 'Gần trung tâm Tp.Bạc Liêu\nĐến QUÁN ÂM PHẬT ĐÀI cũng thuận tiện gần 5km.\nYên tĩnh, phòng ko thoáng được nhiều.\nKo tủ quần áo, ko tủ lạnh.\nNếu cần mượn ấm siẻu tốc nấu cafe cũng đc, nhưng bàn nhựa thấp mà ổ điện cao, cũng hơi khó sạc điện thoại', 'negative': 'Ko tủ treo móc áo quần..\nKo vòi nước NVS.'}",ngày 16 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Ngân,10,"{'title': 'Xuất sắc', 'positive': 'Phòng sạch sẽ khá thoải mái , mình đến tối và có việc đi tối quay về thì vẫn vui vẻ mở cửa cho khách như v quá oke , phòng sạch sẽ', 'negative': None}",ngày 12 tháng 8 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Gia,10,"{'title': 'Xuất sắc', 'positive': '- Không gian thoáng mát.\n- Gần khu vực trung tâm Thành phố.\n- Đầy đủ tiện nghi (ngoại trừ WC).\n- Khu vực xung quanh rất yên tĩnh sau 22h đêm.', 'negative': '- WC không có vòi xịt kế bên bồn cầu.'}",ngày 11 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Ngoc,"5,0","{'title': 'Rất tệ', 'positive': 'Không có', 'negative': ""Mình đã book phòng ở đây ngày 12/11/2023 vào nhận phòng lúc 20h30' nhưng không có người trẻ ở nhà có 2 cô đã lớn tuổi 2 cô nói cô không rành về việc đặt phòng trên booking đợi con cô về nên mình có gửi đồ lại và ra ngoài đi ăn khi về lại phòng là 21h30' có 1 người nam khoảng 40 tuổi trực reception mình có nói mình đã đặt phòng trên booking và đã được xác nhận đặt phòng. Theo như booking thì mình được nâng hạng phòng nhưng phòng ks đưa cho thì rất tệ không như hình ảnh trong booking. Sáng hôm sau mình trả phòng lúc 7h30' sáng trực dưới reception cũng là anh trai tối hôm qua trực và thu tiền. Do mình lu bu công việc hôm nay mới vào check mail phát hiện ra booking hỏi mình có tới ở ks không và mình vào app booking thì thấy ks báo mình tự huỷ phòng và không đến. Cá nhân mình thấy ks làm việc không đúng thực tế tạo cảm giác thất vọng cho khách hàng và cách phục vụ tệ phòng ốc tệ không như hình ảnh trên booking ( 1 số hình ảnh mình có chụp quảng trường và quán ăn gần đó để chứng minh mình có ghé bạc liêu đêm hôm đó )""}",ngày 29 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Shubham,"8,0","{'title': 'You get what you pay for!', 'positive': 'The room was small but good for me, I was travelling solo. And it was so cheap so it was good for me.', 'negative': 'There was no jet spray in the toilet.'}",ngày 4 tháng 9 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Jennifer,10,"{'title': 'Perfect !', 'positive': ':) Friendly & personal service, the staff were all very friendly & helpful, and no request for assistance was a problem for them. The place is great location, being close to shopping, transport & the tourist sites, and so on…', 'negative': 'Nothing at all…'}",ngày 20 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Gabriele,"8,0","{'title': 'Ottimo rapporto qualità/prezzo, staff gentile', 'positive': 'È una struttura per soggiorni ""di passaggio"" e non è indicata per un soggiorno prolungato (io counque ho soggiornato 3 notti). Il rapporto qualità/prezzo è ottimo, così come la gentilezza e disponibilità dello staff, seppur non parlano inglese. Stanza adeguata al costo e alla tipologia dell\'hotel, letto comodo e nella norma per gli hotel di questo genere.', 'negative': '- il condizionatore non funzionava bene\n- la camera NON ha finestre...e alla lunga è un aspetto da dover gestire ;)'}",ngày 27 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Thành,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 19 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Toàn,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 3 tháng 8 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Vu,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 25 tháng 7 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Việt,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 19 tháng 7 năm 2024,tháng 7/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Hai,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 25 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Huynh,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 29 tháng 3 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Trần,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 13 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Khai,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 3 tháng 2 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Nguyen,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 16 tháng 11 năm 2023,tháng 11/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Lê,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 8 tháng 9 năm 2023,tháng 9/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Lê,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 1 tháng 9 năm 2023,tháng 9/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Đoàn,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 31 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Luong,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 11 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Nguyễn,"5,0","{'title': 'Tàm tạm', 'positive': None, 'negative': None}",ngày 22 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Quan,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 28 tháng 7 năm 2024,tháng 5/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Thu,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 21 tháng 5 năm 2024,tháng 5/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Nhẩn,"6,0","{'title': 'Dễ chịu', 'positive': None, 'negative': None}",ngày 23 tháng 4 năm 2024,tháng 3/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Bùi,"6,0","{'title': 'Dễ chịu', 'positive': None, 'negative': None}",ngày 18 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Ho,"5,0","{'title': 'Tàm tạm', 'positive': None, 'negative': None}",ngày 23 tháng 2 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Betta,"6,0","{'title': 'Dễ chịu', 'positive': None, 'negative': None}",ngày 21 tháng 1 năm 2024,tháng 12/2023,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Takaya,"1,0","{'title': 'Cực kỳ tệ', 'positive': None, 'negative': None}",ngày 1 tháng 10 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Thi,"3,0","{'title': 'Kém', 'positive': None, 'negative': None}",ngày 8 tháng 1 năm 2024,tháng 1/2024,https://www.booking.com/hotel/vn/nha-nghi-binh-dan-so-3-bac-lieu-bac-lieu1.vi.html,31
Elvis,10,"{'title': 'Rất tốt.', 'positive': 'Phòng sạch đẹp. Vị trí thuận tiện các điểm du lịch. Giá cả chấp nhận được. Tiện nghi tương đối tốt. WiFi mạnh. Phòng tắm không có bồn tắm nhưng rộng và sạch. Máy lạnh tốt, lạnh sâu và êm.', 'negative': 'Thiếu ấm đun siêu tốc tuy nhiên khi cần sử dụng thì khách sạn vẫn có cho mượn.'}",ngày 4 tháng 9 năm 2022,tháng 9/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Thiện,"7,0","{'title': 'Tốt', 'positive': 'không gian tốt. Địa điểm tiện nghi', 'negative': None}",ngày 21 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Lê,"7,0","{'title': 'Tốt', 'positive': 'Vị trí thuận lợi để tham quan, di chuyển vô trung tâm\nPhòng thoáng mát, rộng rãi và sạch sẽ', 'negative': 'Không có máy sấy tóc trong phòng'}",ngày 12 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Tuong,"6,0","{'title': 'Bị xui xẻo để xe hơi trước sân ks, sáng dậy bị nứt kiếng', 'positive': None, 'negative': 'Rác trong sọt cửa người ở trước không dọn.'}",ngày 29 tháng 8 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Dinh,"7,0","{'title': 'Tot', 'positive': 'Sach se', 'negative': 'Ko co'}",ngày 11 tháng 8 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Thi,"7,0","{'title': 'Tốt', 'positive': 'Phòng sạch sẽ', 'negative': 'Toalet có bụi và nhện...nên dọn sạch'}",ngày 29 tháng 10 năm 2023,tháng 10/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Mai,"8,0","{'title': 'Rất tốt', 'positive': 'Phòng rộng rãi thoải mái, có cửa sổ', 'negative': 'Không ạ'}",ngày 8 tháng 8 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Vĩnh,"7,0","{'title': 'Tốt', 'positive': 'Vị trí ks gần trung tâm, nhân viên lễ tân nhiệt tình.', 'negative': 'Toilet và bồn rửa mặt thoát nước khá chậm, mùi trong phòng cũng hơi khó chịu.'}",ngày 24 tháng 7 năm 2023,tháng 7/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Hồng,"7,0","{'title': 'Tốt', 'positive': 'gối nằm', 'negative': 'không có truyền hình cáp'}",ngày 1 tháng 3 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Nguyễn,10,"{'title': 'Xuất sắc', 'positive': 'Tôt', 'negative': 'Tôt'}",ngày 15 tháng 11 năm 2023,tháng 9/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Lê,10,"{'title': 'Xuất sắc', 'positive': 'Chị chủ và nhân viên rất nhiệt tình, vị trí khách sạn view đẹp, sạch sẽ và giá tốt !', 'negative': None}",ngày 9 tháng 8 năm 2023,tháng 8/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Duy,"5,0","{'title': 'Tàm tạm', 'positive': 'Gần khu ăn uống cà phê', 'negative': 'Tiện nghi khách sạn còn thiếu sót. Nhà vệ sinh còn chưa sạch sẽ'}",ngày 4 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Vy,"5,0","{'title': 'Tàm tạm', 'positive': 'phòng đẹp, view và vị trí đẹp', 'negative': 'Nhân viên dọn phòng quá mất lịch sự. nói năng vô lễ với khách, kiểu muốn chửi vô mặt khách, chửi dằn mặt khách vì quên mang chìa khoá phòng xuống.'}",ngày 23 tháng 7 năm 2022,tháng 7/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Quoc,"4,0","{'title': 'Thất vọng', 'positive': 'vị trí thuận tiện, dễ tìm', 'negative': 'Phòng và nhà vệ sinh bẩn'}",ngày 2 tháng 5 năm 2022,tháng 5/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Loan,"6,0","{'title': 'Dễ chịu', 'positive': 'NA', 'negative': 'NA'}",ngày 6 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Edgar,"7,0","{'title': 'Tốt', 'positive': 'No', 'negative': 'No Balkon'}",ngày 7 tháng 3 năm 2023,Tháng 2/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trọng,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 18 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trọng,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 17 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trọng,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 16 tháng 11 năm 2024,tháng 11/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trọng,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 19 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trọng,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 19 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Quan,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 4 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Yến,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 30 tháng 8 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Nguyễn,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 19 tháng 8 năm 2024,tháng 8/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Van,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 26 tháng 6 năm 2024,tháng 6/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Uyen,"6,0","{'title': 'Dễ chịu', 'positive': None, 'negative': None}",ngày 12 tháng 3 năm 2024,Tháng 2/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Cuoi,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 29 tháng 8 năm 2023,tháng 8/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Minh,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 19 tháng 6 năm 2023,tháng 6/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Huy,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 30 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Thảo,"9,0","{'title': 'Tuyệt hảo', 'positive': None, 'negative': None}",ngày 14 tháng 10 năm 2022,tháng 9/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Van,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 15 tháng 9 năm 2022,tháng 9/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Truong,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 20 tháng 4 năm 2022,tháng 4/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Dũng,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 24 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Mary,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 10 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Anh,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 14 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Hùng,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 3 tháng 9 năm 2024,tháng 9/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Diễm,10,"{'title': 'Xuất sắc', 'positive': None, 'negative': None}",ngày 3 tháng 4 năm 2023,tháng 4/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Trần,"1,0","{'title': 'Cực kỳ tệ', 'positive': None, 'negative': None}",ngày 4 tháng 3 năm 2023,tháng 3/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Tran,"5,0","{'title': 'Tàm tạm', 'positive': None, 'negative': None}",ngày 2 tháng 5 năm 2022,tháng 5/2022,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Nguyenquoctrung90,"8,0","{'title': 'Rất tốt', 'positive': None, 'negative': None}",ngày 9 tháng 4 năm 2024,tháng 4/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Thanh,"7,0","{'title': 'Tốt', 'positive': None, 'negative': None}",ngày 2 tháng 1 năm 2024,tháng 11/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Tan,"5,0","{'title': 'Tàm tạm', 'positive': None, 'negative': None}",ngày 10 tháng 10 năm 2024,tháng 10/2024,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Thuong,"5,0","{'title': 'Tàm tạm', 'positive': None, 'negative': None}",ngày 14 tháng 8 năm 2023,tháng 8/2023,https://www.booking.com/hotel/vn/sen-viet-bac-lieu.vi.html,43
Minh,10,"{'title': 'Thoải mái, đáng tiền', 'positive': 'Khách sạn cao ráo thoáng mát, tiện nghi trong phòng đủ dùng, phòng mình ở lầu cao view ngắm cánh đồng điện gió rất chill, mình đi chơi về khuya mà khách sạn phục vụ 24/24 luôn, bạn mình nửa đêm bị cảm cô chủ còn hỗ trợ cả thuốc hạ sốt, cô chủ dễ thương mà nhân viên cũng nhiệt tình', 'negative': None}",ngày 26 tháng 12 năm 2023,tháng 12/2023,https://www.booking.com/hotel/vn/hoang-sa-thanh-pho-bac-lieu1.vi.html,49
